code,name,price,hsl,估算日额万,mktcap亿
688721,龙图光罩,37.33,5.24,10789.0,49.84
603376,大明电子,27.94,12.05,10777.0,111.76
300248,新开普,8.9,2.97,10773.0,42.4
001228,永泰运,29.86,4.51,10760.0,31.01
002686,亿利达,6.54,3.15,10757.0,37.03
600973,宝胜股份,6.07,1.29,10747.0,83.24
300504,天邑股份,17.21,2.83,10740.0,46.64
000795,英洛华,8.47,1.14,10738.0,94.55
301055,张小泉,27.02,2.6,10732.0,42.15
301190,善水科技,18.29,3.23,10731.0,39.26
300984,金沃股份,29.77,2.9,10720.0,57.29
002871,伟隆股份,19.67,3.65,10714.0,49.54
300467,迅游科技,35.06,1.83,10705.0,71.24
600509,天富能源,7.45,1.04,10688.0,102.39
000697,炼石航空,9.17,1.78,10677.0,128.02
001201,东瑞股份,12.84,3.91,10667.0,33.1
002387,维信诺,7.02,1.09,10657.0,98.06
300809,华辰装备,23.9,2.96,10654.0,60.6
002765,蓝黛科技,7.15,2.5,10654.0,46.63
002139,拓邦股份,9.33,1.07,10652.0,116.33
603185,弘元绿能,14.78,1.06,10646.0,100.96
000816,智慧农业,2.95,2.51,10646.0,42.69
002204,大连重工,5.17,1.06,10628.0,99.85
000571,新大洲A,5.94,2.2,10623.0,49.84
603903,中持股份,13.59,3.06,10621.0,34.7
600576,祥源文旅,5.74,2.8,10601.0,60.53
000950,重药控股,5.32,1.16,10591.0,91.12
002626,金达威,16.7,1.04,10577.0,101.86
002121,科陆电子,4.92,1.52,10572.0,82.29
002210,飞马国际,2.27,1.75,10557.0,60.41
002427,尤夫股份,4.92,2.18,10553.0,48.48
600336,澳柯玛,6.62,1.99,10515.0,52.83
000695,滨海能源,14.49,3.26,10464.0,33.58
300241,瑞丰光电,5.86,2.97,10452.0,42.0
002228,合兴包装,3.22,2.68,10448.0,39.07
688588,凌志软件,9.72,2.76,10444.0,37.91
603151,邦基科技,18.13,3.36,10431.0,31.05
002846,英联股份,11.03,3.48,10413.0,46.33
603956,威派格,6.09,3.0,10405.0,34.71
301197,工大科雅,27.1,3.52,10387.0,32.67
603682,锦和商管,10.63,2.06,10366.0,50.23
301263,泰恩康,19.6,1.45,10350.0,100.08
300121,阳谷华泰,9.54,2.53,10350.0,42.48
002392,北京利尔,7.87,1.14,10342.0,93.69
600571,信雅达,11.03,2.05,10337.0,51.43
002154,报 喜 鸟,4.1,2.14,10336.0,59.83
002960,青鸟智控,8.77,1.22,10331.0,92.41
300812,易天股份,18.92,3.06,10310.0,37.1
600351,亚宝药业,6.66,2.24,10309.0,46.09
002263,大东南,3.15,1.74,10308.0,59.17
301531,春光集团,46.34,4.74,10304.0,101.82
300159,新研股份,3.06,1.83,10297.0,100.69
300203,聚光科技,12.57,1.83,10297.0,56.41
301211,亨迪药业,11.6,2.12,10281.0,48.44
603817,海峡环保,5.86,3.08,10278.0,33.41
301371,敷尔佳,21.68,6.08,10277.0,112.76
002256,兆新股份,3.3,1.55,10275.0,67.34
301025,读客文化,9.73,3.81,10274.0,38.95
688408,中信博,23.86,1.96,10266.0,52.27
301076,新瀚新材,21.75,3.09,10245.0,49.63
300933,中辰股份,6.67,2.81,10242.0,36.49
688376,美埃科技,62.35,1.21,10214.0,84.33
605208,永茂泰,14.72,2.1,10180.0,48.57
603679,华体科技,21.61,2.65,10163.0,38.4
301408,华人健康,14.4,3.08,10158.0,57.6
300805,电声股份,8.56,3.95,10148.0,36.33
002218,拓日新能,3.98,1.84,10143.0,56.05
600163,中闽能源,5.26,1.01,10133.0,100.1
300749,顶固集创,25.62,2.51,10131.0,52.56
603665,康隆达,22.22,2.85,10125.0,35.59
002976,瑞玛精密,23.64,3.51,10113.0,46.01
688091,上海谊众,40.56,1.2,10102.0,83.84
301600,慧翰股份,84.37,3.71,10099.0,88.19
600728,佳都科技,4.74,1.0,10084.0,101.09
301589,诺瓦星云,144.0,2.03,10080.0,133.13
688133,泰坦科技,21.11,2.9,10079.0,34.71
603211,晋拓股份,20.78,1.78,10077.0,56.48
603519,立霸股份,15.6,2.42,10062.0,41.55
002758,浙农股份,8.88,2.19,10062.0,46.07
300541,先进数通,10.14,2.56,10059.0,43.61
002369,卓翼科技,6.18,2.87,10046.0,35.04
605189,富春染织,13.84,3.04,10029.0,32.97
603703,盛洋科技,10.21,2.37,10022.0,42.37
600640,国脉文化,11.21,1.13,10000.0,88.73
002900,哈三联,12.24,4.12,9973.0,38.72
301162,国能日新,37.6,2.19,9965.0,70.21
001285,瑞立科密,44.4,5.41,9962.0,80.16
600129,太极集团,13.8,1.31,9959.0,76.1
603279,景津装备,11.36,1.52,9959.0,65.48
300711,广哈通信,18.13,2.21,9952.0,50.84
603861,白云电器,11.69,1.61,9933.0,63.19
603315,福鞍股份,11.71,2.65,9931.0,37.51
300451,创业慧康,3.52,1.84,9921.0,54.53
300756,金马游乐,30.3,1.71,9919.0,66.85
300424,航新科技,13.86,2.79,9914.0,35.57
002216,三全食品,11.95,1.32,9913.0,105.06
002810,山东赫达,21.54,1.42,9904.0,74.96
688253,英诺特,57.09,1.26,9884.0,78.2
600477,杭萧钢构,2.48,1.69,9884.0,58.5
601599,浙文影业,3.3,2.58,9881.0,38.3
600825,新华传媒,5.31,1.78,9867.0,55.48
300980,祥源新材,23.46,4.2,9859.0,32.39
688039,当虹科技,34.05,2.62,9857.0,37.66
301398,星源卓镁,35.7,2.53,9856.0,39.98
300168,万达信息,4.98,1.37,9852.0,71.74
002075,沙钢股份,3.7,1.21,9842.0,81.17
600212,绿能慧充,6.37,2.25,9831.0,44.85
603701,德宏股份,20.4,1.84,9821.0,53.32
002986,宇新股份,13.52,2.4,9809.0,51.39
300715,凯伦股份,14.2,2.16,9805.0,53.68
300246,宝莱特,14.99,3.09,9803.0,39.67
600478,科力远,4.76,1.22,9801.0,80.63
002941,新疆交建,10.98,1.22,9799.0,80.13
301678,新恒汇,44.15,1.6,9789.0,105.76
002164,宁波东力,10.73,1.9,9785.0,57.1
688215,瑞晟智能,47.0,2.3,9774.0,42.47
603499,翔港科技,13.73,1.68,9769.0,58.16
301596,瑞迪智驱,46.49,4.79,9766.0,50.22
002752,昇兴股份,6.2,1.61,9766.0,60.57
300989,蕾奥规划,14.7,4.07,9747.0,30.95
300021,大禹节水,4.09,2.73,9744.0,41.81
002669,康达新材,11.75,2.74,9740.0,35.65
301193,家联科技,19.76,2.67,9734.0,47.6
001388,信通电子,21.02,3.7,9728.0,49.14
002301,齐心集团,7.99,1.69,9718.0,57.85
301246,宏源药业,18.23,3.08,9707.0,72.92
603406,天富龙,29.45,5.61,9698.0,117.8
301161,唯万密封,28.51,4.4,9685.0,34.21
600152,维科技术,8.08,2.27,9684.0,42.75
600743,华远控股,2.13,1.93,9666.0,49.97
001212,中旗新材,33.51,1.59,9638.0,67.34
002108,沧州明珠,4.34,1.35,9628.0,71.55
300233,金城医药,13.12,1.97,9620.0,50.36
000514,渝 开 发,4.26,2.67,9613.0,35.94
301322,绿通科技,39.45,2.53,9605.0,56.28
002221,东华能源,5.83,1.13,9600.0,91.89
300539,横河精密,17.74,2.48,9600.0,47.56
301202,朗威股份,35.94,3.35,9598.0,49.02
688069,德林海,38.42,1.59,9596.0,60.18
300055,万邦达,5.96,2.54,9593.0,49.87
603344,星德胜,24.16,7.34,9585.0,47.0
301007,德迈仕,30.8,2.05,9577.0,47.23
001268,联合精密,24.76,4.1,9577.0,37.31
600963,岳阳林纸,3.43,1.59,9571.0,60.28
601121,宝地矿业,7.24,1.65,9563.0,71.26
605303,园林股份,24.76,2.39,9559.0,39.92
600405,动力源,5.05,3.09,9559.0,30.95
300056,中创环保,8.66,2.87,9556.0,33.38
600262,北方股份,15.48,2.59,9555.0,36.84
603199,九华旅游,34.09,2.53,9550.0,37.73
603600,永艺股份,10.4,2.78,9541.0,34.37
301528,多浦乐,58.78,3.51,9530.0,52.76
300267,尔康制药,3.23,2.07,9530.0,66.62
603013,亚普股份,14.81,1.27,9528.0,75.27
300271,华宇软件,5.84,2.03,9512.0,47.41
000782,恒申新材,7.5,2.4,9508.0,51.49
301256,华融化学,10.33,1.92,9505.0,49.58
600880,博瑞传播,4.11,2.11,9494.0,44.94
000720,新能泰山,3.82,1.98,9489.0,48.0
688212,澳华内镜,30.86,2.28,9481.0,41.56
300847,中船汉光,14.38,2.23,9478.0,42.57
300464,星徽股份,7.77,3.43,9477.0,36.31
000517,荣安地产,2.19,1.73,9467.0,69.73
300119,瑞普生物,17.69,1.58,9462.0,82.22
002791,坚朗五金,15.04,2.96,9462.0,53.22
003030,祖名股份,24.74,4.69,9461.0,30.87
603988,中电电机,19.35,2.08,9451.0,45.51
301538,骏鼎达,40.93,5.28,9444.0,44.92
603637,镇海股份,14.68,2.68,9404.0,35.04
301209,联合化学,57.5,1.22,9404.0,90.16
600017,日照港,2.85,1.07,9402.0,87.66
600868,梅雁吉祥,2.81,1.76,9395.0,53.34
600979,广安爱众,3.96,1.9,9356.0,49.56
002866,传艺科技,14.37,3.54,9348.0,41.6
300878,维康药业,33.53,1.93,9345.0,48.55
002793,罗欣药业,4.77,1.8,9329.0,51.88
002728,特一药业,8.97,2.07,9324.0,46.04
301667,纳百川,58.82,6.67,9312.0,65.68
603901,永创智能,9.88,1.65,9301.0,56.98
600138,中青旅,7.32,1.75,9297.0,52.99
300973,立高食品,27.08,2.89,9284.0,45.86
688648,中邮科技,33.43,3.99,9270.0,45.46
001382,新亚电缆,17.23,8.53,9256.0,70.99
000550,江铃汽车,17.19,1.04,9256.0,148.39
603121,华培动力,13.35,2.05,9254.0,45.19
301281,科源制药,46.76,2.78,9236.0,50.64
002930,宏川智慧,9.49,2.25,9234.0,43.46
688289,圣湘生物,15.98,1.0,9227.0,91.88
300656,民德电子,24.87,2.74,9212.0,42.56
301149,隆华新材,8.54,3.17,9211.0,47.74
301479,弘景光电,47.74,2.7,9206.0,59.46
300481,濮阳惠成,13.91,2.28,9198.0,40.6
600094,大名城,3.97,1.09,9195.0,92.3
002358,森源电气,5.38,1.83,9176.0,50.02
000509,华塑控股,3.53,2.42,9156.0,37.88
688345,博力威,52.61,1.72,9153.0,53.6
300134,大富科技,8.61,1.38,9140.0,66.08
603977,国泰集团,11.8,1.25,9137.0,73.31
300648,星云股份,39.91,1.69,9133.0,69.56
300523,辰安科技,20.96,1.87,9131.0,48.76
600782,新钢股份,2.8,1.03,9115.0,89.15
603607,京华激光,22.01,2.32,9106.0,39.29
002434,万里扬,5.82,1.19,9106.0,76.39
688050,爱博医疗,39.33,1.19,9089.0,76.08
300506,名家汇,5.0,2.39,9081.0,71.28
002189,中光学,19.84,1.75,9044.0,51.82
300931,通用电梯,15.09,3.06,9037.0,36.69
300685,艾德生物,17.13,1.35,9033.0,66.83
688811,有研复材,20.06,4.88,9016.0,100.64
603212,赛伍技术,11.15,1.85,9012.0,48.78
002919,名臣健康,18.13,1.88,9007.0,48.25
000886,海南高速,4.78,1.92,8996.0,47.27
002878,元隆雅图,13.07,2.91,8982.0,34.24
688136,科兴制药,20.34,2.18,8969.0,41.08
300132,诺斯贝尔,6.36,2.77,8965.0,32.85
003041,真爱美家,39.5,1.66,8954.0,56.88
300158,振东制药,5.28,1.71,8952.0,52.39
300039,上海凯宝,5.37,1.82,8947.0,56.17
603223,恒通股份,10.29,1.23,8942.0,72.63
300215,电科院,6.48,1.84,8939.0,48.54
301658,首航新能,22.33,4.11,8936.0,92.08
002135,东南网架,6.23,1.37,8921.0,69.5
002099,海翔药业,5.41,1.02,8920.0,87.57
688418,震有科技,31.45,1.47,8907.0,60.56
605007,五洲特纸,14.81,1.27,8906.0,70.46
600798,宁波海运,3.37,2.19,8899.0,40.66
603169,兰石重装,6.61,1.03,8898.0,86.35
600073,光明肉业,5.78,1.64,8876.0,54.2
002876,三利谱,29.7,2.0,8867.0,51.64
300591,万里马,7.46,3.39,8861.0,30.26
688583,思看科技,80.3,2.55,8836.0,99.38
301279,金道科技,23.07,2.92,8803.0,38.88
000848,承德露露,8.42,1.03,8800.0,85.88
300324,旋极信息,3.58,1.43,8785.0,61.85
300578,会畅科技,16.5,2.68,8766.0,32.71
603135,中重科技,9.01,1.54,8745.0,57.15
688320,禾川科技,32.69,1.77,8732.0,49.37
688656,浩欧博,104.48,1.31,8727.0,66.36
603767,中马传动,14.15,2.0,8726.0,43.67
600658,电子城,4.17,1.87,8725.0,46.64
002825,纳尔股份,9.84,3.44,8725.0,33.65
002516,旷达科技,5.41,1.1,8724.0,79.57
301449,天溯计量,42.12,10.08,8724.0,38.46
301311,昆船智能,14.04,2.58,8698.0,33.7
002012,凯恩股份,7.08,2.62,8677.0,33.11
000037,深南电A,9.33,2.74,8664.0,56.24
300810,中科海讯,25.64,2.96,8664.0,30.27
002777,久远银海,12.94,1.65,8656.0,52.83
301548,崇德科技,55.27,5.36,8651.0,48.08
688252,天德钰,20.87,1.01,8643.0,85.36
601996,丰林集团,2.82,2.73,8635.0,31.61
002004,华邦健康,4.45,1.03,8634.0,88.11
600771,广誉远,13.73,1.28,8621.0,67.21
600982,宁波能源,4.88,1.58,8614.0,54.54
605011,杭州热电,17.15,1.25,8610.0,68.62
600252,中恒集团,2.22,1.22,8609.0,70.69
301323,新莱福,67.38,1.86,8604.0,71.82
301081,严牌股份,15.92,2.41,8598.0,37.21
688238,和元生物,6.49,2.04,8592.0,42.12
300228,富瑞特装,6.92,2.22,8590.0,41.34
300256,星星科技,2.84,1.35,8589.0,64.42
002042,华孚时尚,3.92,1.29,8587.0,66.67
300343,联创股份,5.61,1.44,8583.0,59.94
300858,科拓生物,14.83,2.96,8583.0,39.08
688237,超卓航科,57.26,1.67,8582.0,51.35
300686,智动力,14.45,2.29,8574.0,37.66
001237,惠康科技,51.05,4.81,8551.0,75.73
603928,兴业股份,11.35,2.21,8543.0,38.67
000589,贵州轮胎,4.35,1.27,8540.0,67.62
001206,依依股份,16.67,4.79,8537.0,30.82
600617,国新能源,3.36,1.43,8526.0,64.82
301259,艾布鲁,21.64,2.72,8526.0,48.95
600467,好当家,2.45,2.38,8517.0,35.79
688633,星球石墨,22.93,2.18,8516.0,39.07
301178,天亿马,34.08,3.64,8515.0,31.73
002905,金逸影视,8.46,2.88,8501.0,31.84
300643,万通智控,17.77,2.07,8486.0,41.15
002066,瑞泰科技,21.59,1.7,8477.0,50.72
300471,厚普股份,9.91,2.28,8475.0,46.59
300217,东方电热,4.2,1.62,8471.0,62.08
002370,亚太药业,5.39,2.11,8467.0,40.19
301565,中仑新材,19.18,3.45,8466.0,76.72
002833,弘亚数控,18.75,1.54,8463.0,80.45
002386,天原股份,5.86,1.11,8455.0,76.28
603727,博迈科,18.17,1.65,8451.0,51.19
300683,海特生物,24.87,2.77,8421.0,32.55
603999,读者传媒,6.03,2.42,8420.0,34.73
300355,蒙草生态,2.93,1.82,8401.0,47.0
300755,华致酒行,11.49,1.75,8397.0,47.89
300963,中洲特材,11.63,2.12,8384.0,53.34
600729,重百集团,19.52,2.23,8370.0,85.98
603809,豪能股份,8.86,1.03,8358.0,81.54
300608,思特奇,10.09,2.71,8321.0,35.12
300529,健帆生物,15.56,1.04,8295.0,124.26
002339,积成电子,7.55,2.29,8289.0,38.06
300129,泰胜风能,7.37,1.56,8288.0,81.72
603367,辰欣药业,14.48,1.26,8279.0,65.56
002224,三 力 士,3.82,2.69,8272.0,34.46
688277,天智航-U,14.82,1.2,8267.0,69.13
002590,万安科技,10.03,1.66,8255.0,52.06
600189,泉阳泉,7.96,1.45,8248.0,56.93
000777,中核科技,16.99,1.27,8247.0,65.14
001311,多利科技,17.23,2.63,8231.0,69.55
002321,华英农业,2.14,1.81,8229.0,45.64
002110,三钢闽光,3.04,1.11,8222.0,73.84
601218,吉鑫科技,4.5,1.89,8220.0,43.61
301239,普瑞眼科,33.78,1.71,8187.0,50.54
002232,启明信息,14.8,1.35,8186.0,60.47
000665,湖北广电,4.16,1.73,8185.0,47.31
603726,朗迪集团,24.3,1.82,8165.0,45.09
002688,金河生物,5.28,2.07,8162.0,44.21
603131,上海沪工,14.55,1.66,8155.0,49.02
300611,美力科技,26.1,2.1,8146.0,55.09
601588,北辰实业,1.77,1.73,8143.0,59.6
603661,恒林股份,30.78,1.9,8143.0,42.8
688196,卓越新能,35.58,1.8,8139.0,45.25
002090,金智科技,9.3,2.2,8138.0,37.25
605580,恒盛能源,22.47,1.29,8133.0,62.92
003029,吉大正元,17.6,2.63,8130.0,34.08
300885,海昌新材,19.39,2.51,8130.0,48.12
002646,天佑德酒,7.19,2.37,8127.0,34.25
603043,广州酒家,13.92,1.04,8123.0,78.74
688377,迪威尔,19.0,1.83,8119.0,44.38
001369,双欣材料,12.5,3.13,8117.0,143.38
603708,家家悦,9.42,1.35,8105.0,60.13
603192,汇得科技,18.99,2.58,8098.0,31.73
301273,瑞晨环保,36.59,2.87,8096.0,36.7
300448,浩云科技,5.76,2.2,8084.0,38.97
002322,理工能科,12.76,1.8,8080.0,46.64
301327,华宝新能,43.12,1.31,8079.0,75.19
002419,天虹股份,4.78,1.48,8065.0,54.55
000650,仁和药业,5.38,1.12,8054.0,75.32
002037,保利联合,7.19,2.31,8046.0,34.79
600638,新黄浦,5.06,2.36,8038.0,34.07
603790,雅运股份,24.03,1.75,8034.0,45.98
002962,五方光电,12.82,2.99,8026.0,37.39
002564,天沃科技,4.93,1.9,8026.0,42.34
600681,百川能源,3.5,1.71,8016.0,46.93
002687,乔治白,6.18,3.13,7992.0,31.2
300801,泰和科技,21.85,2.66,7992.0,47.73
301129,瑞纳智能,23.35,5.05,7962.0,31.73
001223,欧克科技,38.63,2.95,7962.0,50.49
600780,通宝能源,6.33,1.1,7959.0,72.57
002997,瑞鹄模具,28.51,1.33,7957.0,59.68
003013,地铁设计,16.33,1.21,7949.0,74.94
300948,冠中生态,21.02,2.43,7940.0,34.55
000920,沃顿科技,11.33,1.48,7938.0,53.55
002693,双成药业,8.75,2.21,7936.0,36.29
000007,全新好,12.42,1.84,7935.0,43.03
301227,森鹰窗业,33.89,3.17,7931.0,44.55
601366,利群股份,3.8,2.17,7925.0,36.47
600125,铁龙物流,5.43,1.12,7916.0,70.89
688667,菱电电控,88.5,1.7,7915.0,46.64
688148,芳源股份,6.07,2.55,7899.0,30.97
002073,软控股份,5.85,1.33,7894.0,59.93
600195,中牧股份,6.9,1.12,7885.0,70.46
603098,森特股份,10.85,1.35,7870.0,58.54
600643,爱建集团,4.17,1.19,7870.0,66.44
603697,有友食品,9.93,1.85,7864.0,42.47
688315,诺禾致源,13.95,1.35,7855.0,58.06
688199,久日新材,22.83,2.13,7848.0,36.81
300985,致远新能,36.25,1.16,7823.0,67.61
600841,动力新科,5.8,1.29,7822.0,80.49
002307,北新路桥,3.07,1.56,7817.0,50.62
002880,卫光生物,22.2,1.55,7809.0,50.35
000915,华特达因,25.39,1.31,7800.0,59.5
002355,兴民智通,4.95,2.55,7799.0,33.09
601500,通用股份,3.96,1.24,7791.0,62.69
000525,红太阳,4.73,1.48,7787.0,61.63
002845,同兴达,13.47,2.31,7785.0,44.12
301050,雷电微力,29.06,1.09,7783.0,71.95
301608,博实结,44.11,2.96,7780.0,58.49
605218,伟时电子,14.09,2.27,7775.0,34.21
002030,达安基因,5.4,1.03,7770.0,75.79
003007,直真科技,39.2,2.72,7753.0,46.87
600322,津投城开,2.74,2.56,7743.0,30.3
300082,奥克股份,8.44,1.35,7740.0,57.4
300111,向日葵,3.08,1.95,7734.0,39.65
300284,苏交科,5.2,1.24,7732.0,65.67
002819,东方中科,21.5,1.51,7727.0,64.42
002395,双象股份,13.2,2.18,7727.0,35.4
002713,东易日盛,9.18,1.61,7725.0,87.34
300022,吉峰科技,8.05,1.94,7725.0,39.79
001230,劲旅环境,19.75,3.56,7722.0,37.09
300916,朗特智能,24.49,3.07,7720.0,35.42
000882,华联股份,1.54,1.83,7718.0,42.16
000409,云鼎科技,9.2,1.42,7708.0,62.35
688790,昂瑞微-UW,105.98,5.73,7696.0,105.48
600715,文投控股,1.7,1.58,7689.0,69.02
001338,永顺泰,9.22,1.66,7685.0,46.26
600327,大东方,3.95,2.19,7671.0,34.95
002826,易明医药,17.71,2.34,7665.0,33.77
301028,鼎熔岩,13.46,2.27,7650.0,52.0
002596,海南瑞泽,3.4,1.96,7638.0,39.02
301186,超达装备,34.78,2.03,7631.0,39.91
002556,辉隆股份,5.35,1.53,7623.0,50.02
300849,锦盛新材,23.06,2.28,7621.0,34.59
600503,华丽家族,2.21,2.15,7617.0,35.41
301038,深水规院,17.88,1.91,7606.0,39.89
603050,科林电气,18.5,1.02,7601.0,74.61
600433,冠豪高新,3.36,1.29,7597.0,58.81
000926,福星股份,2.2,2.19,7581.0,35.05
301367,瑞迈特,46.46,1.7,7570.0,58.21
300138,晨光生物,12.03,1.58,7568.0,58.12
600106,重庆路桥,4.63,1.23,7564.0,61.53
600505,西昌电力,10.6,1.96,7560.0,38.64
603051,鹿山新材,21.18,2.21,7560.0,34.49
301069,凯盛新材,16.13,1.1,7556.0,73.1
300887,谱尼测试,7.24,2.88,7553.0,39.51
600382,广东明珠,6.56,1.77,7548.0,42.53
002148,北纬科技,6.43,2.6,7538.0,35.93
601096,宏盛华源,4.19,1.09,7497.0,112.09
300853,申昊科技,27.93,2.73,7496.0,41.04
300774,倍杰特,10.89,3.37,7483.0,44.51
600229,城市传媒,5.38,2.1,7476.0,35.55
301066,万事利,13.0,2.46,7461.0,30.54
688626,翔宇医疗,40.08,1.16,7443.0,64.13
300349,金卡智能,10.28,1.96,7442.0,42.89
002933,新兴装备,27.93,2.28,7439.0,32.78
300095,华伍股份,8.68,2.69,7412.0,34.24
002052,同洲电子,8.66,1.24,7405.0,65.16
603237,五芳斋,16.23,2.4,7405.0,31.81
300421,力星股份,16.35,1.94,7395.0,48.07
300479,神思电子,15.25,2.46,7393.0,30.05
301517,陕西华达,38.03,1.99,7385.0,57.52
688458,美芯晟,35.95,2.19,7379.0,40.1
600197,伊力特,9.7,1.61,7378.0,45.9
002117,东港股份,8.28,1.7,7368.0,43.36
300584,海辰药业,30.61,2.93,7364.0,36.73
600333,长春燃气,6.82,1.77,7350.0,41.54
000659,珠海中富,2.91,1.96,7339.0,37.41
688707,振华新材,10.29,1.4,7333.0,52.35
601908,京运通,2.97,1.02,7332.0,71.71
001207,联科科技,17.54,1.42,7314.0,53.17
300557,理工光科,26.97,1.74,7312.0,42.38
002642,荣联科技,7.27,1.51,7284.0,48.1
002016,世荣兆业,4.75,1.89,7282.0,38.43
600101,明星电力,7.86,1.69,7277.0,43.06
000607,华媒控股,3.81,2.16,7270.0,38.77
300507,苏奥传感,6.57,1.42,7265.0,52.82
301116,益客食品,9.79,1.65,7256.0,43.96
688218,江苏北人,39.7,1.57,7248.0,46.24
002526,山东矿机,2.73,1.5,7247.0,48.67
300768,迪普科技,14.88,1.16,7241.0,95.8
301335,天元宠物,24.77,3.3,7231.0,31.66
301000,肇民科技,23.45,1.34,7227.0,57.12
600192,长城电工,7.27,2.25,7221.0,32.12
002255,海陆重工,7.89,1.43,7196.0,65.56
002783,凯龙股份,8.05,1.94,7191.0,40.2
603101,汇嘉时代,7.69,1.99,7181.0,36.17
300815,玉禾田,15.16,1.21,7176.0,60.43
600603,广汇物流,4.84,1.28,7170.0,55.84
600207,安彩高科,4.41,1.49,7156.0,48.04
603636,南威软件,7.1,1.74,7150.0,41.21
600284,浦东建设,5.22,1.41,7148.0,50.65
688765,禾元生物-U,36.6,2.71,7142.0,130.84
000906,浙商中拓,6.1,1.66,7128.0,43.29
301558,三态股份,6.63,4.89,7112.0,52.3
688330,宏力达,36.78,1.38,7109.0,51.49
301221,光庭信息,28.31,2.81,7105.0,37.2
603209,兴通股份,14.55,1.51,7086.0,47.29
001225,和泰机电,47.38,2.32,7059.0,31.07
300894,火星人,10.99,2.18,7056.0,44.51
002376,新北洋,6.68,1.34,7054.0,54.15
688151,华强科技,16.64,1.23,7051.0,57.32
603262,技源集团,19.22,3.51,7045.0,76.88
688712,北芯生命,31.24,4.93,7018.0,130.27
301181,标榜股份,24.6,2.43,7017.0,36.95
300161,华中数控,26.48,1.36,7014.0,52.61
300867,圣元环保,17.26,2.12,7014.0,46.9
300258,精锻科技,9.37,1.31,6977.0,54.82
600293,三峡新材,2.92,2.06,6975.0,33.88
688299,长阳科技,12.88,1.88,6970.0,37.02
000020,深华发Ａ,12.28,3.12,6947.0,34.77
603926,铁流股份,16.91,1.77,6919.0,39.4
603324,盛剑科技,25.5,1.86,6909.0,38.5
301033,迈普医学,54.15,2.26,6897.0,36.33
600628,新世界,6.44,1.65,6889.0,41.66
688522,纳睿雷达,18.73,2.13,6885.0,79.42
301609,山大电力,32.26,2.17,6881.0,52.55
300443,金雷股份,18.62,1.52,6873.0,59.61
301208,中亦科技,31.45,3.24,6869.0,37.74
300232,洲明科技,5.57,1.39,6864.0,60.73
301175,中科环保,5.6,1.97,6861.0,82.43
301043,绿岛风,48.36,2.5,6856.0,32.88
002973,侨银股份,12.65,1.7,6826.0,51.7
688157,松井股份,19.33,1.88,6826.0,36.29
301680,固德电材,93.8,4.33,6822.0,77.67
603657,春光科技,25.25,2.0,6817.0,34.14
000788,北大医药,5.52,2.07,6817.0,32.9
300658,延江股份,10.36,2.75,6815.0,34.47
603416,信捷电气,47.13,1.04,6811.0,73.98
301072,中捷精工,43.94,2.27,6789.0,46.16
600527,江南高纤,2.26,1.73,6787.0,39.14
003033,征和工业,66.76,1.25,6783.0,54.58
301617,博苑新材,49.39,1.99,6781.0,85.81
301270,汉仪股份,31.36,2.28,6770.0,31.36
300066,三川智慧,4.87,1.38,6769.0,50.65
600512,腾达建设,2.08,2.05,6762.0,33.02
002449,国星光电,6.53,1.67,6760.0,40.39
300099,尤洛卡,6.02,2.09,6756.0,44.38
301555,惠柏新材,34.5,4.04,6743.0,31.83
002570,贝因美,4.62,1.35,6743.0,49.9
688311,盟升电子,22.99,1.67,6740.0,40.26
600897,厦门空港,15.48,1.04,6731.0,64.54
603955,大千生态,21.17,2.34,6725.0,34.7
002225,濮耐股份,3.62,1.9,6722.0,41.96
002806,华锋股份,14.73,2.73,6714.0,31.3
601008,连云港,4.47,1.21,6702.0,55.46
600523,贵航股份,12.26,1.35,6689.0,49.57
605228,神通科技,10.71,1.3,6665.0,51.37
600990,四创电子,18.89,1.31,6665.0,50.82
688443,智翔金泰-U,23.25,2.0,6663.0,85.25
301522,上大股份,23.16,1.04,6651.0,86.12
002951,金时科技,15.82,1.05,6640.0,63.76
002527,新时达,11.05,1.07,6627.0,73.27
603316,诚邦股份,13.32,1.88,6627.0,35.96
300125,聆达股份,9.34,1.97,6622.0,62.19
301368,丰立智能,37.8,1.46,6616.0,53.35
002935,天奥电子,15.78,1.01,6612.0,66.57
001328,登康口腔,30.31,1.35,6603.0,52.19
002314,南山控股,2.24,2.2,6593.0,60.65
601199,江南水务,5.85,1.2,6577.0,54.71
301295,美硕科技,37.72,5.92,6564.0,38.02
600851,海欣股份,8.5,1.04,6548.0,102.6
301075,多瑞医药,61.14,1.89,6547.0,48.91
688759,必贝特-U,23.16,3.92,6543.0,104.23
603615,茶花股份,18.1,1.49,6524.0,43.77
002550,千红制药,6.56,1.04,6515.0,83.95
603610,麒盛科技,14.16,1.3,6514.0,49.98
002382,蓝帆医疗,5.95,1.1,6511.0,59.95
600790,轻纺城,3.42,1.3,6509.0,50.13
002818,富森美,11.03,1.97,6497.0,82.56
300521,爱司凯,24.96,1.76,6492.0,37.37
300884,狄耐克,13.12,2.58,6484.0,33.31
300210,森远股份,8.1,1.65,6473.0,39.22
002554,惠博普,2.88,1.68,6463.0,38.41
002613,北玻股份,3.44,2.43,6463.0,37.86
605598,上海港湾,26.23,1.02,6462.0,63.18
301391,卡莱特,45.85,1.51,6445.0,43.56
