code,name,mktcap亿,日额万,①毛利率升,②CapEx增(代理),②在建同比(待核实),③OCF/净利,④预收增(代理),通过项数,备注
300674,宇信科技,128.07,100896.0,True,False,?,False,?,1,淘汰
603063,禾望电气,143.61,101993.0,False,False,?,True,?,1,淘汰
603027,千禾味业,99.81,14981.0,False,False,?,True,?,1,淘汰
300932,三友联众,50.64,15002.0,True,False,?,False,False,1,淘汰
300967,晓鸣股份,33.59,15005.0,False,False,?,True,?,1,淘汰
000049,德赛电池,88.97,12675.0,False,False,?,True,?,1,观察
300660,江苏雷利,142.88,15039.0,False,False,?,True,False,1,淘汰
300075,数字政通,68.26,15060.0,True,False,?,?,False,1,淘汰
605123,派克新材,98.72,15083.0,True,False,?,False,?,1,淘汰
605128,上海沿浦,79.97,15083.0,False,False,?,True,?,1,淘汰
300700,岱勒新材,76.43,15084.0,False,False,?,True,?,1,观察
300871,回盛生物,46.75,15091.0,False,True,?,False,?,1,淘汰
301516,中远通,46.74,15122.0,True,False,?,?,?,1,淘汰
002219,新里程,73.53,15177.0,False,False,?,True,False,1,淘汰
000968,蓝焰控股,70.53,15257.0,False,False,?,True,?,1,淘汰
002111,威海广泰,53.41,12702.0,False,False,?,True,?,1,观察
603798,康普顿,36.6,12718.0,False,False,?,True,?,1,淘汰
002577,雷柏科技,54.17,12760.0,True,False,?,False,?,1,淘汰
002655,共达电声,137.49,104710.0,False,False,?,True,?,1,淘汰
688170,德龙激光,63.98,108151.0,True,False,?,?,?,1,淘汰
603360,百傲化学,92.02,12927.0,False,True,?,False,?,1,淘汰
300051,琏升科技,30.58,12991.0,True,False,?,?,False,1,淘汰
603725,天安新材,32.13,13014.0,False,True,?,False,False,1,淘汰
300530,领湃科技,36.92,13033.0,True,False,?,?,?,1,淘汰
600908,无锡银行,127.51,13053.0,?,False,?,True,?,1,淘汰
603505,金石资源,129.03,13088.0,False,False,?,True,?,1,淘汰
600984,建设机械,46.64,12791.0,True,False,?,?,False,1,淘汰
002798,帝欧水华,38.89,12821.0,False,True,?,?,?,1,淘汰
301003,江苏博云,58.81,12852.0,True,False,?,False,?,1,淘汰
600054,黄山旅游,84.17,12856.0,False,False,?,True,False,1,淘汰
600198,大唐电信,98.29,12927.0,True,False,?,?,?,1,淘汰
688226,威腾电气,55.69,14769.0,True,False,?,False,?,1,淘汰
002446,盛路通信,74.79,14770.0,False,False,?,True,?,1,淘汰
001326,联域股份,51.55,14842.0,False,False,?,True,?,1,淘汰
688079,美迪凯,61.15,14613.0,True,False,?,?,False,1,淘汰
002283,天润工业,93.09,14624.0,True,False,?,False,?,1,淘汰
300380,安硕信息,49.8,14714.0,True,False,?,False,?,1,淘汰
002310,东方新能,137.98,14717.0,True,False,?,False,?,1,淘汰
002922,伊戈尔,106.79,104651.0,True,False,?,False,?,1,淘汰
001378,德冠新材,34.44,5492.0,False,False,?,True,?,1,观察
300293,蓝英装备,49.92,5505.0,True,False,?,?,False,1,淘汰
002331,皖通科技,30.33,5507.0,True,False,?,?,?,1,淘汰
688571,杭华股份,35.8,5520.0,False,False,?,True,?,1,淘汰
300375,鹏翎股份,32.25,5551.0,False,False,?,True,False,1,淘汰
688776,国光电气,51.2,5561.0,True,False,?,?,?,1,淘汰
002586,围海股份,46.11,5567.0,True,False,?,False,?,1,淘汰
002523,天桥起重,51.14,5571.0,False,False,?,True,?,1,观察
300691,联合光电,39.07,5408.0,False,False,?,True,?,1,观察
603468,津富士达,96.34,5419.0,False,False,?,True,?,1,淘汰
300822,贝仕达克,37.88,5426.0,False,False,?,True,?,1,淘汰
603375,盛景微,43.69,14300.0,False,False,?,True,?,1,淘汰
603919,金徽酒,89.99,14313.0,False,False,?,True,?,1,淘汰
002707,众信旅游,54.54,14350.0,False,False,?,True,?,1,淘汰
603038,华立股份,43.31,14364.0,False,False,?,True,False,1,观察
300525,博思软件,62.69,14436.0,True,False,?,?,?,1,淘汰
600033,福建高速,99.9,14436.0,False,False,?,True,False,1,淘汰
600201,生物股份,135.29,14436.0,True,False,?,False,False,1,淘汰
002150,正泰电源,75.39,14469.0,False,True,?,False,?,1,淘汰
688733,壹石通,56.16,14543.0,True,False,?,False,?,1,淘汰
000837,秦川机床,100.88,14551.0,False,False,?,True,False,1,淘汰
600496,精工钢构,66.47,13106.0,True,False,?,False,?,1,淘汰
301051,信濠光电,49.72,13141.0,True,False,?,?,?,1,淘汰
300586,美联新材,63.87,13159.0,False,False,?,True,?,1,观察
600757,长江传媒,88.96,13175.0,True,False,?,False,False,1,淘汰
000608,阳光股份,55.19,13176.0,True,False,?,?,False,1,淘汰
300582,英飞特,34.24,13187.0,True,False,?,False,False,1,淘汰
300890,翔丰华,30.92,13192.0,False,False,?,True,?,1,观察
002009,天奇股份,65.56,13241.0,False,False,?,True,?,1,淘汰
603095,越剑智能,39.46,13256.0,False,False,?,True,False,1,淘汰
605136,丽人丽妆,34.84,13263.0,True,False,?,False,?,1,淘汰
300709,精研科技,80.89,108835.0,False,True,?,False,?,1,淘汰
603466,风语筑,73.7,117989.0,True,False,?,False,False,1,淘汰
300182,捷成股份,139.05,120232.0,False,False,?,True,?,1,淘汰
603738,泰晶科技,132.36,98646.0,False,False,?,True,?,1,观察
002181,粤 传 媒,110.3,100739.0,True,False,?,?,False,1,淘汰
000803,山高环能,34.74,5339.0,False,False,?,True,?,1,观察
300988,津荣天宇,30.8,5378.0,False,False,?,True,?,1,淘汰
002017,东信和平,99.02,123976.0,True,False,?,False,?,1,淘汰
002969,嘉美包装,144.23,124732.0,False,False,?,True,?,1,观察
688386,泛亚微透,47.81,14256.0,False,True,?,False,?,1,淘汰
688307,中润光学,56.0,14267.0,False,False,?,True,?,1,观察
300181,佐力药业,94.34,14275.0,True,False,?,False,False,1,淘汰
603285,键邦股份,50.29,13979.0,False,False,?,True,?,1,淘汰
001288,运机集团,67.18,13983.0,False,True,?,False,?,1,淘汰
600855,航天长峰,61.0,14026.0,True,False,?,?,False,1,淘汰
002348,高乐股份,107.66,14027.0,True,False,?,?,?,1,淘汰
603328,依顿电子,104.64,13528.0,False,False,?,True,?,1,淘汰
600814,杭州解百,52.93,13556.0,False,False,?,False,True,1,淘汰
301056,森赫股份,39.48,13558.0,False,False,?,True,?,1,淘汰
600361,创新新材,135.5,14370.0,False,False,?,True,?,1,淘汰
001393,维通利,104.35,14384.0,True,False,?,False,?,1,淘汰
600971,恒源煤电,107.28,14071.0,False,False,?,True,?,1,观察
603113,金能科技,47.52,14127.0,False,True,?,?,False,1,淘汰
301509,金凯生科,35.36,14200.0,False,False,?,True,?,1,淘汰
002006,精工科技,70.16,14241.0,False,False,?,True,False,1,淘汰
600458,时代新材,109.59,14241.0,True,False,?,False,?,1,淘汰
600746,江苏索普,83.5,13403.0,True,False,?,False,?,1,淘汰
600373,中文传媒,99.97,13462.0,True,False,?,False,?,1,淘汰
002418,康盛股份,59.21,163437.0,False,False,?,True,False,1,淘汰
600976,健民集团,43.03,5094.0,True,False,?,False,False,1,淘汰
301077,星华新材,36.36,5109.0,False,False,?,True,?,1,淘汰
688360,德马科技,38.67,5110.0,False,False,?,True,?,1,淘汰
300314,戴维医疗,33.21,5126.0,False,True,?,False,?,1,淘汰
000892,欢瑞世纪,54.84,174232.0,False,True,?,?,False,1,淘汰
002697,红旗连锁,64.6,13691.0,False,False,?,True,?,1,淘汰
688550,瑞联新材,63.86,13695.0,False,False,?,True,?,1,淘汰
600797,浙大网新,71.52,13773.0,False,False,?,?,True,1,淘汰
002406,远东传动,49.95,13777.0,False,False,?,True,?,1,观察
002981,朝阳科技,33.1,5006.0,False,False,?,True,?,1,淘汰
300370,安控科技,34.44,5009.0,True,False,?,?,False,1,淘汰
301535,浙江华远,62.9,5059.0,False,False,?,True,?,1,淘汰
603739,蔚蓝生物,32.19,5062.0,False,False,?,True,?,1,观察
300841,康华生物,66.19,13471.0,False,False,?,True,?,1,淘汰
688636,智明达,35.49,13483.0,True,False,?,False,?,1,淘汰
600628,新世界,41.66,6889.0,False,False,?,True,False,1,淘汰
301033,迈普医学,36.33,6897.0,False,False,?,True,False,1,淘汰
603926,铁流股份,39.4,6919.0,False,False,?,True,?,1,观察
001258,立新能源,114.71,205326.0,False,False,?,True,?,1,观察
600693,东百集团,95.07,205748.0,False,False,?,True,False,1,淘汰
000712,锦龙股份,110.66,218590.0,?,False,?,True,?,1,淘汰
300189,神农种业,72.19,224283.0,True,False,?,?,False,1,淘汰
000560,我爱我家,74.2,245931.0,False,False,?,True,False,1,观察
000592,平潭发展,144.69,255385.0,True,False,?,?,False,1,淘汰
002297,博云新材,122.19,400173.0,False,False,?,False,True,1,淘汰
301668,昊创瑞通,38.28,5001.0,False,False,?,True,False,1,淘汰
300219,鸿利智汇,49.77,13581.0,False,False,?,True,False,1,观察
300026,红日药业,99.14,13585.0,False,False,?,True,?,1,淘汰
688551,科威尔,40.2,13609.0,False,False,?,True,?,1,淘汰
603630,拉芳家化,32.9,13681.0,False,False,?,True,False,1,观察
300393,中来股份,66.25,13684.0,True,False,?,?,False,1,淘汰
300468,四方精创,145.93,401760.0,False,False,?,False,?,0,淘汰
600127,金健米业,78.94,321760.0,False,False,?,?,?,0,淘汰
002104,恒宝股份,99.52,287713.0,False,False,?,?,?,0,淘汰
002580,圣阳股份,102.85,260683.0,False,False,?,False,False,0,淘汰
002639,雪人集团,111.61,228668.0,False,False,?,False,False,0,淘汰
002081,金 螳 螂,137.55,202311.0,False,False,?,False,?,0,淘汰
603421,鼎信通讯,38.28,5120.0,False,False,?,?,?,0,淘汰
001300,三柏硕,30.11,5120.0,False,False,?,?,?,0,淘汰
603187,海容冷链,42.5,5101.0,False,False,?,False,?,0,淘汰
600860,京城股份,46.48,5067.0,False,False,?,?,?,0,淘汰
301157,华塑科技,37.41,5043.0,False,False,?,False,?,0,淘汰
603284,林平发展,31.28,5015.0,False,False,?,False,?,0,淘汰
002401,中远海科,46.24,5003.0,False,False,?,False,False,0,淘汰
002579,中京电子,86.38,165159.0,False,False,?,?,?,0,淘汰
603538,美诺华,92.87,167893.0,False,False,?,False,?,0,淘汰
300940,南极光,30.84,5284.0,False,False,?,False,?,0,淘汰
002160,常铝股份,41.83,5285.0,False,False,?,False,?,0,淘汰
601616,广电电气,32.61,5297.0,False,False,?,?,False,0,淘汰
688077,大地熊,31.08,5330.0,False,False,?,False,False,0,淘汰
688489,三未信安,41.6,5354.0,False,False,?,?,False,0,淘汰
000863,三湘印象,49.24,5359.0,False,False,?,?,False,0,淘汰
603949,雪龙集团,31.25,5369.0,False,False,?,False,?,0,淘汰
300826,测绘股份,33.8,5377.0,False,False,?,False,False,0,淘汰
002721,金一文化,83.77,121889.0,False,False,?,False,False,0,淘汰
002361,神剑股份,100.81,125307.0,False,False,?,?,?,0,淘汰
002654,万润科技,116.57,127148.0,False,False,?,False,?,0,淘汰
300420,五洋自控,89.76,127743.0,False,False,?,?,False,0,淘汰
300378,鼎捷数智,107.92,127821.0,False,False,?,False,?,0,淘汰
001330,博纳影业,79.31,128424.0,False,False,?,?,False,0,淘汰
688373,盟科药业-U,36.42,14196.0,False,False,?,?,?,0,淘汰
002329,皇氏集团,32.38,14203.0,False,False,?,?,?,0,淘汰
300772,运达股份,72.86,14205.0,False,False,?,?,?,0,淘汰
002047,宝鹰股份,52.01,14238.0,False,False,?,?,?,0,淘汰
688351,微电生理,86.68,13306.0,False,False,?,False,?,0,淘汰
300149,睿智医药,45.1,13391.0,False,False,?,?,?,0,淘汰
600694,大商股份,56.44,13489.0,False,False,?,False,?,0,淘汰
600280,中央商场,35.2,13499.0,False,False,?,?,False,0,淘汰
600037,歌华有线,98.26,13504.0,False,False,?,False,False,0,淘汰
600222,太龙药业,47.55,13876.0,False,False,?,False,?,0,淘汰
301210,金杨精密,40.84,13884.0,False,False,?,False,False,0,淘汰
603589,口子窖,116.04,13899.0,False,False,?,False,?,0,淘汰
300046,台基股份,57.19,13929.0,False,False,?,False,?,0,淘汰
301002,崧盛股份,37.84,13944.0,False,False,?,False,?,0,淘汰
603666,亿嘉和,52.78,13953.0,False,False,?,?,?,0,淘汰
600399,抚顺特钢,88.35,14020.0,False,False,?,?,?,0,淘汰
601388,怡球资源,74.84,14449.0,False,False,?,False,False,0,淘汰
600850,电科数字,119.09,14501.0,False,False,?,False,?,0,淘汰
002927,泰永长征,38.68,14540.0,False,False,?,False,?,0,淘汰
688697,纽威数控,96.55,13158.0,False,False,?,False,?,0,淘汰
600156,华升股份,34.9,13173.0,False,False,?,?,?,0,淘汰
688182,灿勤科技,106.0,13185.0,False,False,?,False,?,0,淘汰
000797,中国武夷,40.53,13274.0,False,False,?,?,False,0,淘汰
688210,统联精密,53.58,14252.0,False,False,?,?,?,0,淘汰
301302,华如科技,35.07,14292.0,False,False,?,?,?,0,淘汰
002334,英威腾,55.27,14300.0,False,False,?,False,?,0,淘汰
300968,格林精密,43.2,14307.0,False,False,?,?,?,0,淘汰
301179,泽宇智能,80.76,14058.0,False,False,?,False,?,0,淘汰
300680,隆盛科技,58.15,14071.0,False,False,?,False,?,0,淘汰
002588,史丹利,93.07,14086.0,False,False,?,False,False,0,淘汰
688789,宏华数科,76.61,14110.0,False,False,?,False,?,0,淘汰
603230,内蒙新华,34.65,14170.0,False,False,?,False,False,0,淘汰
688305,科德数控,74.83,14639.0,False,False,?,False,?,0,淘汰
300035,中科电气,86.02,14664.0,False,False,?,False,?,0,淘汰
002289,宇顺电子,99.94,14688.0,False,False,?,False,?,0,淘汰
002557,洽洽食品,95.86,14743.0,False,False,?,False,?,0,淘汰
688337,普源精电,87.8,14756.0,False,False,?,False,False,0,淘汰
300572,安车检测,54.32,14762.0,False,False,?,?,?,0,淘汰
600755,厦门国贸,123.03,12936.0,False,False,?,False,False,0,淘汰
688173,希荻微,52.41,12958.0,False,False,?,?,?,0,淘汰
300710,万隆光电,31.0,12971.0,False,False,?,?,?,0,淘汰
000006,深振业Ａ,94.63,12975.0,False,False,?,?,False,0,淘汰
688083,中望软件,87.79,12985.0,False,False,?,?,?,0,淘汰
605286,同力天启,43.33,13062.0,False,False,?,False,?,0,淘汰
300488,恒锋工具,59.7,13076.0,False,False,?,False,?,0,淘汰
301592,六九一二,74.55,14420.0,False,False,?,?,?,0,淘汰
688788,科思科技,66.94,14439.0,False,False,?,?,?,0,淘汰
002324,普利特,100.22,14441.0,False,False,?,False,?,0,淘汰
603712,七一二,91.87,15254.0,False,False,?,?,?,0,淘汰
002451,摩恩电气,34.15,12712.0,False,False,?,False,False,0,淘汰
002533,金杯电工,82.64,12754.0,False,False,?,False,False,0,淘汰
301261,恒工精密,59.33,12756.0,False,False,?,False,?,0,淘汰
600328,中盐化工,93.7,12842.0,False,False,?,?,?,0,淘汰
300836,佰奥智能,45.18,12909.0,False,False,?,False,?,0,淘汰
002805,丰元股份,48.87,14776.0,False,False,?,False,?,0,淘汰
002530,金财互联,58.67,14818.0,False,False,?,False,False,0,淘汰
000922,佳电股份,100.91,14857.0,False,False,?,False,?,0,淘汰
300618,寒锐钴业,102.66,14860.0,False,False,?,False,?,0,淘汰
603396,金辰股份,39.98,14866.0,False,False,?,False,?,0,淘汰
603103,横店影视,101.15,14934.0,False,False,?,?,?,0,淘汰
000678,襄阳轴承,42.38,14937.0,False,False,?,?,False,0,淘汰
002685,华东重机,54.72,14962.0,False,False,?,False,False,0,淘汰
688160,步科股份,88.93,14972.0,False,False,?,False,False,0,淘汰
300053,航宇微,84.46,14601.0,False,False,?,?,?,0,淘汰
301682,宏明电子,126.41,15265.0,False,False,?,False,False,0,淘汰
000931,中 关 村,34.12,15292.0,False,False,?,?,False,0,淘汰
002829,星网宇达,44.01,15297.0,False,False,?,False,?,0,淘汰
603918,金桥信息,41.4,15304.0,False,False,?,?,?,0,淘汰
600300,维维股份,52.88,15346.0,False,False,?,False,False,0,淘汰
300697,电工合金,63.51,15356.0,False,False,?,False,False,0,淘汰
301252,同星科技,61.77,15422.0,False,False,?,False,?,0,淘汰
688326,经纬恒润-W,73.9,12508.0,False,False,?,?,?,0,淘汰
002038,双鹭药业,60.41,12540.0,False,False,?,?,?,0,淘汰
605319,无锡振华,91.83,12583.0,False,False,?,False,?,0,淘汰
688068,热景生物,87.47,12613.0,False,False,?,?,?,0,淘汰
300137,先河环保,59.88,12642.0,False,False,?,?,?,0,淘汰
600829,人民同泰,58.45,15041.0,False,False,?,False,False,0,淘汰
600268,国电南自,107.45,15085.0,False,False,?,False,?,0,淘汰
603390,通达电气,39.07,15149.0,False,False,?,False,?,0,淘汰
603660,苏州科达,58.18,15185.0,False,False,?,?,?,0,淘汰
301590,优优绿能,44.16,15974.0,False,False,?,?,?,0,淘汰
301172,君逸数码,40.15,12352.0,False,False,?,False,?,0,淘汰
600740,山西焦化,99.41,12361.0,False,False,?,?,?,0,淘汰
603226,菲林格尔,122.57,12386.0,False,False,?,?,?,0,淘汰
300200,高盟新材,37.37,12420.0,False,False,?,False,?,0,淘汰
688609,九联科技,45.98,12452.0,False,False,?,False,?,0,淘汰
300550,和仁科技,36.05,12464.0,False,False,?,?,False,0,淘汰
002575,群兴玩具,33.91,15426.0,False,False,?,?,False,0,淘汰
300162,雷曼光电,31.71,15526.0,False,False,?,?,?,0,淘汰
300461,田中精机,47.78,15537.0,False,False,?,?,?,0,淘汰
002730,电光科技,82.66,15552.0,False,False,?,False,False,0,淘汰
300292,吴通控股,57.43,15571.0,False,False,?,False,False,0,淘汰
002123,梦网科技,66.37,15616.0,False,False,?,?,?,0,淘汰
603007,顺景科技,45.46,15617.0,False,False,?,False,?,0,淘汰
301111,粤万年青,36.03,15631.0,False,False,?,False,?,0,淘汰
000829,天音控股,92.26,15673.0,False,False,?,False,?,0,淘汰
300429,强力新材,60.55,16462.0,False,False,?,?,?,0,淘汰
603458,勘设股份,30.52,16527.0,False,False,?,?,False,0,淘汰
300036,超图软件,52.23,12251.0,False,False,?,?,?,0,淘汰
300690,双一科技,38.94,12313.0,False,False,?,False,?,0,淘汰
603108,润达医疗,59.67,15988.0,False,False,?,?,False,0,淘汰
002702,海欣食品,31.18,16022.0,False,False,?,?,?,0,淘汰
002985,北摩高科,91.96,16095.0,False,False,?,False,?,0,淘汰
002838,道恩股份,118.36,16139.0,False,False,?,False,?,0,淘汰
601860,紫金银行,96.65,16144.0,?,False,?,False,?,0,淘汰
300157,新锦动力,30.92,16149.0,False,False,?,?,False,0,淘汰
002474,榕基软件,40.82,16175.0,False,False,?,?,False,0,淘汰
300428,立中集团,137.46,16184.0,False,False,?,False,?,0,淘汰
002995,天地在线,32.33,15683.0,False,False,?,?,?,0,淘汰
603333,福华尚纬,73.92,15719.0,False,False,?,False,False,0,淘汰
300299,富春股份,39.21,15725.0,False,False,?,False,False,0,淘汰
688478,晶升股份,57.49,15957.0,False,False,?,?,?,0,淘汰
300600,国瑞科技,32.37,16956.0,False,False,?,?,?,0,淘汰
002578,闽发铝业,39.23,12093.0,False,False,?,?,False,0,淘汰
603217,元利科技,60.35,12110.0,False,False,?,False,?,0,淘汰
301315,威士顿,36.1,12123.0,False,False,?,False,False,0,淘汰
002628,成都路桥,39.22,12132.0,False,False,?,?,False,0,淘汰
301397,溯联股份,49.57,12133.0,False,False,?,False,?,0,淘汰
300905,宝丽迪,63.34,12158.0,False,False,?,False,False,0,淘汰
688230,芯导科技,70.27,12193.0,False,False,?,False,?,0,淘汰
002467,二六三,65.74,16574.0,False,False,?,?,?,0,淘汰
301225,恒勃股份,78.56,16597.0,False,False,?,False,?,0,淘汰
603960,克来机电,42.84,16611.0,False,False,?,?,?,0,淘汰
000727,冠捷科技,102.37,16616.0,False,False,?,?,False,0,淘汰
600866,星湖科技,72.77,16686.0,False,False,?,False,?,0,淘汰
002026,山东威达,50.4,16286.0,False,False,?,False,?,0,淘汰
300416,苏试试验,72.11,16338.0,False,False,?,False,?,0,淘汰
300078,思创智联,31.52,16418.0,False,False,?,?,?,0,淘汰
002534,西子洁能,136.26,17116.0,False,False,?,?,False,0,淘汰
603777,来伊份,46.99,11959.0,False,False,?,?,False,0,淘汰
301238,瑞泰新材,115.13,11982.0,False,False,?,False,?,0,淘汰
688590,新致软件,39.17,11983.0,False,False,?,?,?,0,淘汰
300722,新余国科,62.19,11990.0,False,False,?,False,?,0,淘汰
300310,宜通世纪,39.32,12025.0,False,False,?,?,?,0,淘汰
600712,南宁百货,31.43,12061.0,False,False,?,False,?,0,淘汰
600130,波导股份,34.27,12063.0,False,False,?,False,False,0,淘汰
688155,先惠技术,64.58,12065.0,False,False,?,False,?,0,淘汰
002531,天顺风能,111.41,16762.0,False,False,?,False,?,0,淘汰
600775,南京熊猫,90.29,16774.0,False,False,?,?,False,0,淘汰
688371,菲沃泰,82.83,16783.0,False,False,?,?,?,0,淘汰
000758,中色股份,122.97,16813.0,False,False,?,False,?,0,淘汰
300925,法本信息,64.13,16839.0,False,False,?,False,?,0,淘汰
003009,中天火箭,77.65,16919.0,False,False,?,False,?,0,淘汰
600481,双良节能,86.9,16947.0,False,False,?,?,?,0,淘汰
300197,节能铁汉,59.31,17289.0,False,False,?,?,?,0,淘汰
688112,鼎阳科技,103.12,17291.0,False,False,?,False,?,0,淘汰
002544,普天科技,108.61,17367.0,False,False,?,?,False,0,淘汰
688669,聚石化学,84.91,17371.0,False,False,?,?,?,0,淘汰
600719,大连热电,30.14,11811.0,False,False,?,False,?,0,淘汰
300414,中光防雷,36.29,11833.0,False,False,?,False,?,0,淘汰
688011,新光光电,77.39,11844.0,False,False,?,?,False,0,淘汰
301677,欣兴工具,53.01,11863.0,False,False,?,False,?,0,淘汰
300072,海新能科,85.06,11867.0,False,False,?,?,?,0,淘汰
688179,阿拉丁,67.62,11896.0,False,False,?,False,False,0,淘汰
600502,安徽建工,76.56,11903.0,False,False,?,False,False,0,淘汰
300006,莱美药业,56.7,17031.0,False,False,?,?,?,0,淘汰
002029,七 匹 狼,63.38,17076.0,False,False,?,?,False,0,淘汰
300580,贝斯特,95.19,17092.0,False,False,?,False,?,0,淘汰
600604,市北高新,91.04,17093.0,False,False,?,?,False,0,淘汰
600877,电科芯片,142.32,17107.0,False,False,?,?,?,0,淘汰
688062,迈威生物-U,122.49,17498.0,False,False,?,?,?,0,淘汰
300057,万顺新材,64.33,17504.0,False,False,?,False,?,0,淘汰
688088,虹软科技,121.07,17533.0,False,False,?,False,False,0,淘汰
301031,中熔电气,138.5,17541.0,False,False,?,False,?,0,淘汰
300941,创识科技,33.29,17570.0,False,False,?,?,?,0,淘汰
002953,日丰股份,51.62,17596.0,False,False,?,False,?,0,淘汰
300696,爱乐达,64.23,17612.0,False,False,?,?,?,0,淘汰
300435,中泰股份,65.22,17634.0,False,False,?,False,?,0,淘汰
688410,山外山,44.74,11596.0,False,False,?,False,?,0,淘汰
001914,招商积余,96.73,11604.0,False,False,?,False,False,0,淘汰
301180,万祥科技,48.52,11617.0,False,False,?,?,False,0,淘汰
002086,东方海洋,41.53,11671.0,False,False,?,?,False,0,淘汰
000810,创维数字,112.14,11735.0,False,False,?,False,False,0,淘汰
603803,瑞斯康达,45.89,17230.0,False,False,?,?,?,0,淘汰
688698,伟创电气,88.21,17239.0,False,False,?,False,False,0,淘汰
300777,中简科技,99.51,17244.0,False,False,?,?,?,0,淘汰
600791,京能置业,32.97,18149.0,False,False,?,?,False,0,淘汰
002137,实益达,44.41,11478.0,False,False,?,False,?,0,淘汰
603969,银龙股份,68.85,11490.0,False,False,?,False,?,0,淘汰
002373,千方科技,122.46,11494.0,False,False,?,?,?,0,淘汰
603100,川仪股份,97.04,11508.0,False,False,?,False,False,0,淘汰
301169,零点有数,39.18,11532.0,False,False,?,?,?,0,淘汰
000691,亚太实业,48.73,11537.0,False,False,?,?,?,0,淘汰
000503,国新健康,68.84,11544.0,False,False,?,?,False,0,淘汰
301257,普蕊斯,30.34,17699.0,False,False,?,False,?,0,淘汰
301176,逸豪新材,72.19,17709.0,False,False,?,False,?,0,淘汰
600736,苏州高新,77.37,17776.0,False,False,?,False,False,0,淘汰
688382,益方生物-U,112.96,17843.0,False,False,?,?,?,0,淘汰
300093,金刚光伏,129.34,17861.0,False,False,?,?,?,0,淘汰
300426,华智数媒,32.25,17870.0,False,False,?,False,False,0,淘汰
000031,大悦城,98.59,17968.0,False,False,?,?,False,0,淘汰
300855,图南股份,141.48,17973.0,False,False,?,False,?,0,淘汰
603232,格尔软件,37.07,18244.0,False,False,?,?,?,0,淘汰
688798,艾为电子,148.22,18276.0,False,False,?,False,?,0,淘汰
300689,澄天伟业,64.04,18279.0,False,False,?,False,?,0,淘汰
300632,光莆股份,52.34,18326.0,False,False,?,?,?,0,淘汰
000948,南天信息,56.49,18334.0,False,False,?,False,False,0,淘汰
688419,耐科装备,53.95,18337.0,False,False,?,False,?,0,淘汰
002187,广百股份,40.3,11360.0,False,False,?,False,False,0,淘汰
002788,鹭燕医药,42.58,11381.0,False,False,?,False,False,0,淘汰
002346,柘中股份,82.27,11383.0,False,False,?,False,?,0,淘汰
002127,南极电商,73.16,11427.0,False,False,?,False,?,0,淘汰
688117,圣诺生物,51.98,11446.0,False,False,?,False,?,0,淘汰
600178,东安动力,47.11,11460.0,False,False,?,?,?,0,淘汰
002366,融发核电,121.53,17985.0,False,False,?,?,?,0,淘汰
601133,柏诚股份,122.49,18017.0,False,False,?,False,?,0,淘汰
603383,顶点软件,60.07,18076.0,False,False,?,False,?,0,淘汰
300062,中能电气,40.25,18104.0,False,False,?,?,?,0,淘汰
300654,世纪天鸿,37.42,18945.0,False,False,?,?,False,0,淘汰
603997,继峰股份,145.42,18965.0,False,False,?,False,?,0,淘汰
301313,凡拓数创,33.25,18970.0,False,False,?,?,?,0,淘汰
600649,城投控股,101.17,19065.0,False,False,?,?,False,0,淘汰
300286,安科瑞,49.83,11191.0,False,False,?,False,?,0,淘汰
300633,开立医疗,85.82,11241.0,False,False,?,False,?,0,淘汰
002572,索菲亚,76.75,11252.0,False,False,?,False,False,0,淘汰
600996,贵广网络,88.27,11280.0,False,False,?,?,?,0,淘汰
603125,常青科技,92.3,11298.0,False,False,?,False,?,0,淘汰
300603,立昂技术,37.97,11332.0,False,False,?,?,?,0,淘汰
603567,珍宝岛,51.9,11343.0,False,False,?,?,False,0,淘汰
002380,科远智慧,70.01,18606.0,False,False,?,False,?,0,淘汰
601011,宝泰隆,55.55,18645.0,False,False,?,?,?,0,淘汰
603391,力聚热能,64.14,18727.0,False,False,?,False,?,0,淘汰
001298,好上好,77.85,18807.0,False,False,?,False,?,0,淘汰
600616,金枫酒业,30.91,18867.0,False,False,?,?,False,0,淘汰
300910,瑞丰新材,112.96,19164.0,False,False,?,False,?,0,淘汰
301633,港迪技术,36.89,19179.0,False,False,?,?,False,0,淘汰
300345,华民股份,43.37,19218.0,False,False,?,?,?,0,淘汰
603612,索通发展,84.53,19242.0,False,False,?,False,?,0,淘汰
300440,运达科技,86.88,19245.0,False,False,?,?,False,0,淘汰
002961,瑞达期货,97.06,19310.0,?,False,?,False,?,0,淘汰
000736,中交发展,35.19,19312.0,False,False,?,False,False,0,淘汰
688806,泰诺麦博-U,106.11,19329.0,False,False,?,?,?,0,淘汰
300758,七彩化学,45.46,11049.0,False,False,?,False,?,0,淘汰
688125,安达智能,96.73,11094.0,False,False,?,?,?,0,淘汰
688045,必易微,39.01,11102.0,False,False,?,False,?,0,淘汰
688309,恒誉科技,63.27,11107.0,False,False,?,False,False,0,淘汰
603069,海汽集团,43.86,11135.0,False,False,?,?,False,0,淘汰
301058,中粮科工,46.66,11167.0,False,False,?,False,?,0,淘汰
600400,红豆股份,65.53,11172.0,False,False,?,?,?,0,淘汰
001210,金房能源,61.78,18874.0,False,False,?,False,?,0,淘汰
300839,博汇股份,36.42,19492.0,False,False,?,False,?,0,淘汰
